siteID	name	address	cp	city	phone	lat	lng	email	prov	prov_abbr	open	opening_date	company_iban	company_bizum	company_phone	company_email	company_cif	company_name	company_address	services	schedule_rest	schedule_rest_week	schedule_rest_weekend	schedule_rest_sunday	schedule_rest_festive	schedule_mcexpress	schedule_mcexpress_week	schedule_mcexpress_weekend	schedule_mcexpress_sunday	schedule_mcexpress_festive	schedule_mcauto	schedule_mcauto_week	schedule_mcauto_weekend	schedule_mcauto_sunday	schedule_mcauto_festive	schedule_24h
188	San Blas	Centro Comercial Las Rosas | Avda. de Guadalajara, nº 2 | San Blas	28032	Madrid	913134427	40.4179	-3.62193	sanblas.188@es.mcd.com	Madrid	M	true	false	false	false	false	false				McCafé|Parking|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	13:00-23:00	13:00-00:00	13:00-23:30	13:00-23:30	false	false	false	false	false	false	false	false	false	false	false
108	Torrejón	Centro Comercial Parque Corredor | Ctra. De Torrejón a Ajalvir, s/n	28850	Torrejón de Ardoz	916567017	40.4764	-3.47897	torrejon.108@es.mcd.com	Madrid	M	true	false	false	false	false	false			null	Minusválidos|Ticket|Descuento familias numerosas|Para llevar	true	13:mm-22:mm	13:mm-22:mm	13:mm-22:mm	-	false	false	false	false	false	false	false	false	false	false	false
145	McDonald's Fuenlabrada	C/ Leganés, nº55	28945	Fuenlabrada	916067766	40.2938	-3.79102		Madrid	M	true	false	false	false	916067766	encasahappycumple@gmail.com	B-88076716	Román de Penaltilargo, S.L.U	C/ Leganés 55, 28942	McAuto|McCafé|Play Place|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:30-22:00	12:30-22:00	12:30-22:00	12:30-22:00	false	false	false	false	false	true	12:30-00:00	12:30-00:00	12:30-00:00	12:30-00:00	No existe este servicio
83	McDonalds Sector 3	Centro Comercial Getafe III | Avda. Juan Carlos I, s/n	28905	Getafe	910440602	40.2965	-3.74538	getafe.83@es.mcd.com	Madrid	M	true	false	false	false	false	false				McAuto|Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas	true	11:30-22:00	11:30-22:00	11:30-22:00	11:30-22:00	false	false	false	false	false	true	11:30-00:00	11:30-01:00	11:30-00:00	11:30-01:00	false
54	Alcalá de Henares	Plaza de Cervantes, nº 17	28801	Alcalá de Henares	918834211	40.4824	-3.36456	alcaladehenares.54@es.mcd.com	Madrid	M	false	false	false	false	false	false				McCafé|Terraza|Signature|Cumpleaños|Delivery	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
74	Alcalá La Dehesa	Centro Comercial La Dehesa | Ctra. Nacional II, Km. 34	28805	Alcalá de Henares	918812959	40.5042	-3.32988		Madrid	M	false	false	false	false	false	false				McAuto|McCafé|Play Place|Signature|Cumpleaños|Delivery	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
82	Valladolid - El Palero	C/ Puerto Rico, nº 8	47014	Valladolid	983221388	41.6368	-4.74642		Valladolid	VA	true	false	false	false	-	-	-	-	-	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-02:00	12:00-00:00	12:00-02:00	
559	Vila-real	Avenida de Italia, nº 80	12540	Villarreal	964521542	39.930431	-0.106859	villarreal.559@es.mcd.com	Castellón/Castelló	CS	true	false	false	false	false	false				McAuto|McCafé|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	11:30-00:00	11:30-00:00	11:30-00:00	11:30-00:00	false	false	false	false	false	true	11:30-00:00	11:30-01:00	11:30-01:00	11:30-01:00	
110	Castellón	Ciudad del Transporte | Manzana 12	12006	Castellón de la Plana	964253501	39.9783	-0.067977		Castellón/Castelló	CS	true	false	false	false	false	false				McAuto|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	10:00-00:00	10:00-00:00	12:00-00:00	10:00-01:00	false	false	false	false	false	true	10:00-00:00	10:00-01:00	12:00-01:00	10:00-01:00	
444	Castellon Salera	Centro Comercial Castellón Salera | Ctra. N-340, Km. 64,05 | Local A-17	12006	Castellón de la Plana	964245551	39.9791	-0.063021	castellonsalera.444@es.mcd.com	Castellón/Castelló	CS	true	false	false	false	false	false				Parking|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cargador coche eléctrico	true	12:00-22:30	12:00-23:00	12:00-22:30	12:00-23:00	false	false	false	false	false	false	false	false	false	false	
421	Castellón Carrefour	Avda. del Mar, s/n | Esquina Camino Caminá | Frente a C.C. Carrefour	12003	Castellón de la Plana	964270015	39.9825	-0.022844		Castellón/Castelló	CS	false	false	false	false	false	false				Play Place|Desayunos|Parking|Cumpleaños	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
356	sagunto	Ctra. Sagunto a Puerto Sagunto, Km 2 | (frente a Carrefour)	46500	Sagunto	962650173	39.6721	-0.251529	sagunto.356@es.mcd.com	Valencia/València	V	true	false	false	false	600873335	sagunto.356@es.mcd.com	b97343735	aznarzuriaga	crtra sagunto puerto km2	McAuto|McCafé|Play Place|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	11:00-23:30	11:00-00:00	11:00-00:00	11:00-00:00	false	false	false	false	false	true	11:00-23:30	11:00-00:00	11:00-00:00	11:00-00:00	false
478	El Manar	Parque Comercial El Manar | Parcela AC-2-1 | Autovia V-21, Salida 9	46560	Massalfassar	961401359	39.5527	-0.303383	elmanar.478@es.mcd.com	Valencia/València	V	true	false	false	false	961401359	elmanar.478@es.mcd,com	B97972319	Family seven S.L.	carretera sagunto -puerto KM2	McAuto|McCafé|Play Place|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:00-23:30	10:00-00:00	10:00-23:30	10:00-00:00	false	false	false	false	false	true	10:00-23:30	10:00-00:00	10:00-23:30	10:00-00:00	
381	KINEPOLIS PATERNA	Ctra. Valencia - Ademuz | Salidas 6 y 7 | Junto a Centro de Ocio Heron City	46980	Paterna	963903268	39.531	-0.442815	kinepolispaterna.381@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|Terraza|Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas	true	12:30-23:00	12:30-00:00	12:30-23:30	12:30-23:30	false	false	false	false	false	true	12:30-23:00	12:30-00:00	12:30-23:30	12:30-23:30	false
144	Valencia El Osito	Centro Comercial El Osito | Ctra. Valencia-Ademuz, Km. 16	46183	L'Eliana	962750780	39.5791	-0.528751		Valencia/València	V	true	false	false	false	false	false				McAuto|Play Place|Desayunos|Parking|Terraza|Cumpleaños	true	12:30-22:30	12:30-23:30	12:30-22:30	12:30-22:30	false	false	false	false	false	true	12:30-22:30	12:30-23:30	12:30-22:30	12:30-22:30	false
548	Valencia Ronda Norte	Avda.de los Hermanos Machado, nº 141	46025	Valencia	963661991	39.498047	-0.383447	valenciarondanorte.548@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Play Place|Parking|Terraza|Servicio a mesa|Signature|Delivery	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-01:00	12:00-05:00	12:00-01:00	12:00-05:00	
557	Burjassot	Centro Comercial Parque Ademuz | Avda. de la Ilustración, nº 6 | Local 124	46100	Burjassot	961487781	39.500581	-0.409248	burjassot.557@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cargador coche eléctrico	true	10:30-23:00	10:30-00:00	10:30-23:00	10:30-23:00	false	false	false	false	false	true	10:30-23:00	10:30-00:00	10:30-23:00	10:30-23:00	false
363	Plaza de la Reina	Plaza de la Reina, nº15	46001	Valencia	963923591	39.4749	-0.375716	plazadelareina.363@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				Desayunos|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	10:00-23:30	10:00-00:00	10:00-00:00	10:00-00:00	false	false	false	false	false	false	false	false	false	false	false
16	Valencia - Novo Centro	Centro Comercial Novo Centro | Avda. Pío XII, nº 2 | Locales 52, 53, 54	46009	Valencia	963482784	39.4799	-0.390252	valencianovocentro.16@es.mcd.com	Valencia/València	V	true	false	ES4900810318100001686673	false	963482784	valencianovocentro.16@es.mcd.com	B-98965403	Cibus Dies SL	Ada/Pio XII,2 locales 52-53-54 46009 Valencia	McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	09:30-23:00	09:30-23:30	11:30-23:30	09:30-23:00	false	false	false	false	false	false	false	false	false	false	vísperas  09:00 a 23:00 sábados de 10:00 a 23:00
135	Valencia Centro	C/ Xátiva, 21	46002	Valencia	963526762	39.4673	-0.375776	valenciacentro.135@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				Desayunos|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|McExpress|Descuento familias numerosas|Para llevar	true	08:00-00:00	08:00-00:00	09:00-00:00	09:00-00:00	true	08:00-00:00	08:00-01:00	09:00-00:00	09:00-00:00	false	false	false	false	false	false
449	Aqua	C.C. y Ocio Aqua Multiespacio | C/ Menorca, nº 19 - 2ª Planta | Locales 213-214	46023	Valencia	963311269	39.4567	-0.34567	aqua.449@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				McCafé|Desayunos|Parking|Servicio a mesa|Signature|Delivery	true	11:00-00:00	11:00-00:00	10:00-00:00	11:00-00:00	false	false	false	false	false	false	false	false	false	false	false
101	McDonald's Saler 	Centro Comercial El Saler | Avda. Profesor Lopez Piñero, nº 16 | Local 7 y 81	46013	Valencia	963950821	39.4535	-0.354767	elsaler.101@es.mcd.com	Valencia/València	V	true	false	false	false	false	false	B97072565	Nine Divine SLU	Centro Comercial El Saler | Avda. Profesor Lopez Piñero, nº 16 | Local 7 y 81	McCafé|Play Place|Desayunos|Parking|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	08:30-23:00	09:30-23:00	10:30-23:00	10:00-23:00	false	false	false	false	false	false	false	false	false	false	
271	McDonald's Mislata	C/ San Antonio s/n	46920	Mislata	963135176	39.4787	-0.426144		Valencia/València	V	true	false	false	false	false	false	B40629164	Restaurante Sloop SLU		McAuto|Play Place|Desayunos|Parking|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|24H|Para llevar	true	11:00-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	true	11:00-00:00	11:00-00:00	11:00-00:00	11:00-00:00	
538	Valencia AVE	C/ Bailen, s/n | Estación AVE Joaquin Sorolla | Buzon 15	46007	Valencia	963805980	39.459852	-0.381513	valenciaave.538@es.mcd.com	Valencia/València	V	true	false	false	false	false	false				McCafé|Terraza|Servicio a mesa|Signature|Delivery	true	12:00-23:30	12:00-00:00	12:00-23:30	12:00-00:00	false	false	false	false	false	false	false	false	false	false	false
59	McDonald's Gran Turia	Centro Comercial Gran Turia | Plaza de Europa, s/n	46014	Xirivella	963796261	39.4648	-0.414015	xirivella.59@es.mcd.com	Valencia/València	V	true	false	false	false	false	false	B40629164	Restaurante Sloop SLU	Centro Comercial Gran Turia | Plaza de Europa, s/n	Desayunos|Parking|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	10:30-23:00	10:30-23:00	12:00-23:00	10:00-23:00	false	false	false	false	false	false	false	false	false	false	
146	Aldaya	Centro Comercial "Bonaire" | Ctra N-III, salida 345	46960	Aldaya	961920429	39.4717	-0.487051		Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	09:00-00:00	09:00-00:00	09:00-00:00	09:00-00:00	false	false	false	false	false	true	09:00-01:00	09:00-02:00	09:00-01:00	09:00-02:00	false
37	Sedavi	Centro Comercial Sedavi | Avda. de la Albufera, s/n	46910	Sedaví	963766589	39.4207	-0.377224	administración@millamcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Parking|Terraza|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	10:00-23:00	10:00-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	10:00-23:30	10:00-00:30	12:00-00:00	12:00-00:00	false
306	Torrente	Polígono Industrial "El Molí"	46900	Torrente	961589628	39.4402	-0.456282		Valencia/València	V	true	false	false	false	false	false				McAuto|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	09:00-00:00	09:00-00:00	09:00-00:00	09:00-00:00	false	false	false	false	false	true	09:00-00:30	09:00-03:00	09:00-00:30	09:00-03:00	
404	Alfafar FS	Area Comercial Alfafar | Avda. Alcalde José Puertes, s/n	46910	Alfafar	963963191	39.4117	-0.38194	administracion@millamcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Parking|Terraza|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:30-23:00	09:30-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	09:30-23:00	09:30-00:00	12:00-23:30	12:00-23:30	
491	Torrent A7	Polígono Industrial El Toll-L¿Alberca | Parcela 84, Manzana 6	46900	Torrente	961577007	39.4201	-0.50552		Valencia/València	V	true	false	false	false	false	false				McAuto|Desayunos|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	09:00-23:30	09:00-00:30	09:00-23:30	09:00-00:30	false	false	false	false	false	true	09:00-00:00	09:00-01:00	09:00-00:00	09:00-01:00	false
323	McDonald's Cullera	Centro Comercial Carrefour Cullera | PRM 3	46400	Cullera	961738091	39.1792	-0.262077		Valencia/València	V	true	false	false	false	false	false	B98542996	Restaurante GreenFree		McAuto|McCafé|Play Place|Desayunos|Parking|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	11:00-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	true	11:00-00:00	11:00-00:00	11:00-00:00	11:00-00:00	false
217	Alzira	Centro Comercial Carrefour | Ctra. de Albalat, s/n	46600	Alzira	962405100	39.1619	-0.430071	administración@millamcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Parking|Terraza|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	11:00-23:00	11:00-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	11:00-23:30	11:00-00:30	12:00-00:00	12:00-00:00	false
200	Getxo	Puerto Deportivo El Abra | Edificio de Restauración y Ocio	48990	Getxo	944604918	43.3401	-3.01622	getxo.200@es.mcd.com	Vizcaya	BI	true	false	false	false	false	false			null	Terraza|Cumpleaños|Delivery	true	13:00-22:00	13:00-23:00	13:00-22:00	13:00-22:00	false	false	false	false	false	false	false	false	false	false	false
93	Sestao	Centro Comercial Carrefour | Cruce Ctra. Valle de Trápaga-Ctra.Sestao	48910	Sestao	944722143	43.3006	-3.00184	sestao.93@es.mcd.com	Vizcaya	BI	true	false	false	false	false	false				McAuto|McCafé|Play Place|Desayunos|Parking|Terraza|Cumpleaños|Delivery	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	true	12:00-23:00	12:00-00:00	12:00-23:00	12:00-23:00	false
183	Lejona	Parque Comercial Artea | Barrio Peruri, s/n | Buzon 33-34	48940	Lejona	944360277	43.3412	-2.98995	lejona.183@es.mcd.com	Vizcaya	BI	true	false	false	false	false	false			null		true	12:00-22:00	12:00-23:00	12:00-22:00	12:00-22:00	false	false	false	false	false	false	false	false	false	false	false
489	Barakaldo	Avenida de la Ribera, nº1-B	48903	Barakaldo	944381030	43.28593	-2.996147		Vizcaya	BI	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	true	12:00-23:00	12:00-00:00	12:00-23:00	12:00-23:00	
433	McDonald's Zubiarte	Centro Comercial Zubiarte | Avda. Lehendakari Leizaola, nº 2	48011	Bilbao	944397627	43.2675	-2.9401	bilbaozubiarte.433@es.mcd.com	Vizcaya	BI	true	false	false	false	944397627	bilbaozubiarte.433@es.mcd.com	B-95629853	Gaur 2010 S.L.U	Centro Comercial Zubiarte | Avda. Lehendakari Leizaola, nº 2	Play Place|Desayunos|Parking|Signature|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	11:00-23:00	11:15-00:00	12:15-23:45	12:15-23:45	false	false	false	false	false	false	false	false	false	false	all
1004	Bilbao-Hurtado Amezaga	C/ Padre Lojendio, nº 1 | esq. C/ Hurtado Amezaga	48008	Bilbao	946241145	43.2601024	-2.9298078	bilbaohurtadoamezaga.1004@es.mcd.com	Vizcaya	BI	true	false	false	false	946241145	bilbaohurtadoamezaga.1004@es.mcd.com	B-95629820	GAUR 2010 S.L.U	C/Padre lojendio 1, esquina Hurtado Amezaga, 48008 Bilbao	McCafé|Terraza|Signature|Cumpleaños|Delivery|Para llevar|Cumpleaños en casa	true	11:00-23:00	11:15-00:00	12:15-23:45	12:15-23:45	false	false	false	false	false	false	false	false	false	false	all
803	Bilbao Bolueta	Errepide Bilbao-Galdakao nº 26	48004	Bilbao	944719649	43.248335	-2.903904	bolueta.803@es.mcd.com	Vizcaya	BI	true	false	false	false	944719649	bolueta.803@es.mcd.com	B-95629820	LLuna 2009 S.L.U	Carretera Bilbao-Galdakao 26, 48004 Bilbao	McAuto|McCafé|Play Place|Parking|Terraza|Signature|Minusválidos|Cumpleaños|Delivery|Cumpleaños en casa	true	12:30-23:30	12:30-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:30-23:30	12:30-00:30	12:00-00:00	12:00-00:00	all
52	Bilbao	Centro Comercial Bilbondo | Autopista Bilbao - San Sebastian | Barrio Zabalandi, s/n	48970	Basauri	944401807	43.229293	-2.875398	bilbao.52@es.mcd.com	Vizcaya	BI	true	false	false	false	944401807	bilbao.52@es.mcd.com	B-95629820	LLuna 2009 S.L.U	Centro Comercial Bilbondo | Autopista Bilbao - San Sebastian | Barrio Zabalandi, s/n 48970 Basauri	McCafé|Play Place|Desayunos|Parking|Terraza|Signature|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	11:30-23:15	11:30-00:00	12:15-00:00	12:15-00:00	false	false	false	false	false	false	false	false	false	false	all
791	Castro Urdiales	Carretera Valmaseda, nº 50-52	39700	Castro Urdiales	942867909	43.368372	-3.215907	castrourdiales.791@es.mcd.com	Cantabria	S	true	false	false	false	false	false			null	McAuto|Parking|Terraza|Signature|Ticket|Descuento familias numerosas|Para llevar	true	13:00-23:00	13:00-23:00	13:00-23:00	13:00-23:00	false	false	false	false	false	true	13:00-23:00	13:00-23:00	13:00-23:00	13:00-23:00	false
689	Abadiño	C/ Murueta, nº 11 	48220	Abadiño	944716013	43.1688445	-2.61858016	abadino.689@es.mcd.com	Vizcaya	BI	true	false	false	false	false	false				McAuto|Parking|Terraza|Delivery	true	12:00-22:00	12:00-23:00	12:00-22:00	12:00-22:30	false	false	false	false	false	true	12:00-23:00	12:00-23:30	12:00-23:00	12:00-23:00	
230	McDonald's Gorbeia	Autovia Bilbao - Vitoria, Km 9 | Centro Comercial Gorbeia	01138	Vitoria	945460936	42.9104	-2.71424	vitoriaforonda.230@es.mcd.com	Araba/Álava	VI	true	false	false	false	647884614	vitoriaforonda.230@es.mcd.com	B01546936	WANAK GORBEIA, SLU	Parque Comercial Gorbeia S/N	McAuto|Parking|Terraza|Servicio a mesa|Signature|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:00-23:00	12:00-00:00	12:00-23:30	12:00-23:00	false	false	false	false	false	true	12:00-23:00	12:00-00:00	12:00-23:30	12:00-23:00	false
501	McDonald's Gamarra	C/ Portal de Gamarra, nº 38-A	01013	Vitoria	945273056	42.8641	-2.6608	vitoriagamarra.501@es.mcd.com	Araba/Álava	VI	true	false	false	false	false	false	B01546928	WANAK GAMARRA, SLU	Calle Portal de Gamarra, 38	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Delivery|Descuento familias numerosas|Para llevar	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	
661	Santander Avda. Constitución	C/ Libertad, nº 1 | esquina Avenida Constitución	39012	Santander	942396704	43.47321	-3.809488		Cantabria	S	true	false	false	false	942 396704	santanderavenidaconstitucion.661@es.mcd.com	B-39808027	Restallamas s.l.	C/ Libertad nº1	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Para llevar|Cumpleaños en casa	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-23:30	12:00-00:30	12:00-23:30	12:00-00:30	 
172	Santander	Avenida Alday, s/n 	39600	Maliaño	942252555	43.4254	-3.83739		Cantabria	S	true	false	false	false	942 252555	santander.172@es.mcd.com	B- 39440557	C.LL. Restaurantes s.l.	Avda. Alday s/n	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Para llevar|Cumpleaños en casa	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-23:00	12:00-00:00	12:00-23:00	12:00-23:00	
1041	Nueva Montaña	Avda. Nueva Montaña 2	39011	Santander 	942378524	43.440187	-3.8447542		Cantabria	S	true	false	false	false	942 378524	santandernuevamontana.1041@es.mcd.com	B39881636	Llamdiri S.L	Avda.Nueva Montaña 2J	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Ticket|Delivery|Para llevar|Cumpleaños en casa	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-23:00	12:00-00:30	12:00-23:00	12:00-23:00	
414	Alisal	C/ Julio Jaurena, nº 6 | (El Alisal)	39011	Santander	942325037	43.4578	-3.85883	santanderelalisal.414@es.mcd.com	Cantabria	S	true	false	false	false	942325037	santanderelalisal.414@es.mcd.com	B-39612833	Restalisal s.l. 	Julio Jaurena nº6	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-23:00	12:00-01:00	12:00-23:00	12:00-23:00	
280	Lasarte	Centro Comercial "Urbil" | Pol. Ind. Asteasuain	20170	Usurbil	943360072	43.2756	-2.0247	lasarte.280@es.mcd.com	Guipúzcoa	SS	false	false	false	false	false	false				Play Place|Desayunos|Parking|Terraza|Cumpleaños|Delivery	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
651	Belartza	Poligono Industrial Belartza | C/ Fernando Mugica, s/n	20018	San Sebastián	943229101	43.281254	-2.016747	sansebatianberlatza.651@es.mcd.com	Guipúzcoa	SS	true	false	false	false	943229101	sansebastianbelartza.651@es.mcd.com	B01408160	Resgón San Sebastián,s.l.	C/Fernando Múgica Herzog 9 20018 San Sebastián	McAuto|Play Place|Parking|Terraza|Signature|Minusválidos|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:00-23:30	10:00-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	10:00-23:30	10:00-00:00	12:00-23:30	12:00-23:30	all
466	Torrelavega	Avenida de Bilbao, s/n | Parque Empresarial Los Ochos | Sierrapando	39300	Torrelavega	942892746	43.3439	-4.03329	torrelavega.466@es.mcd.com	Cantabria	S	true	false	false	false	942892746	Torrelavega.466@es.mcd.com	B- 39661574	Sierravega s.l.	Avda. Bilbao s/n	McAuto|McCafé|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-23:00	12:00-00:30	12:00-23:00	12:00-00:30	
235	Bretxa	Centro Comercial "La Bretxa" | Avenida Boulevard s/n	20003	San Sebastián	943458369	43.3229	-1.98263	bretxa.235@es.mcd.com	Guipúzcoa	SS	true	false	false	false	943458369	bretxa.235@es.mcd.com	B01408160	RESGON SAN SEBASTIAN S.L.	AVDA BOULEVARD S/N	McCafé|Desayunos|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:00-23:00	10:00-00:00	10:00-23:00	10:00-23:00	false	false	false	false	false	false	false	false	false	false	false
153	Garbera	Centro Comercial Garbera | Intxaurrondo	20015	San Sebastián	943397677	43.3087	-1.94381	garbera.153@es.mcd.com	Guipúzcoa	SS	true	false	false	false	943397677	garbera.153@es.mcd.com	B20602645	Restauración San Sebastián,s.l.	C.Comercial Garbera local 70	Play Place|Parking|Terraza|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:30-23:00	10:30-23:30	12:00-23:00	12:00-23:00	false	false	false	false	false	false	false	false	false	false	
148	IRUN	PARQUE COMERCIAL TXINGUDI S/N	20305	Irún	943635452	43.3222	-1.83573		Guipúzcoa	SS	true	false	false	false	false	false	B20608071	KUPEL TOKI S.L.	null	McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Minusválidos|Descuento familias numerosas|Para llevar	true	09:00-23:00	09:00-00:00	09:00-00:00	09:00-00:00	false	false	false	false	false	true	09:00-00:00	09:00-01:00	09:00-01:00	09:00-01:00	all
83	McDonalds Sector 3	Centro Comercial Getafe III | Avda. Juan Carlos I, s/n	28905	Getafe	910440602	40.2965	-3.74538	getafe.83@es.mcd.com	Madrid	M	true	false	false	false	false	false				McAuto|Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas	true	11:30-22:00	11:30-22:00	11:30-22:00	11:30-22:00	false	false	false	false	false	true	11:30-00:00	11:30-01:00	11:30-00:00	11:30-01:00	false
145	McDonald's Fuenlabrada	C/ Leganés, nº55	28945	Fuenlabrada	916067766	40.2938	-3.79102		Madrid	M	true	false	false	false	916067766	encasahappycumple@gmail.com	B-88076716	Román de Penaltilargo, S.L.U	C/ Leganés 55, 28942	McAuto|McCafé|Play Place|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:30-22:00	12:30-22:00	12:30-22:00	12:30-22:00	false	false	false	false	false	true	12:30-00:00	12:30-00:00	12:30-00:00	12:30-00:00	No existe este servicio
